Source,Target,Hamming,Color
S_A14084;size=6;,S_A327185;size=1;,3,white
S_A14084;size=6;,S_A329254;size=1;,3,white
S_A14084;size=6;,S_A334731;size=1;,2,white
S_A14084;size=6;,S_A335583;size=1;,3,white
S_A14084;size=6;,S_A336719;size=1;,3,white
S_A14084;size=6;,S_A337273;size=1;,3,white
S_A14084;size=6;,S_A348792;size=1;,2,white
S_A14084;size=6;,S_A359080;size=1;,3,white
S_A14084;size=6;,S_A360504;size=1;,2,white
S_A14084;size=6;,S_A363974;size=1;,3,white
S_A14084;size=6;,S_A365246;size=1;,2,white
S_A14084;size=6;,S_A368790;size=1;,3,white
S_A14084;size=6;,S_A370062;size=1;,3,white
S_A14084;size=6;,S_A372706;size=1;,3,white
S_A14084;size=6;,S_A374565;size=1;,2,white
S_A14084;size=6;,S_TP3596;size=2;,3,white
S_A14084;size=6;,S_TP10694;size=1;,3,white
S_A14084;size=6;,S_TP13327;size=1;,3,white
S_A14084;size=6;,S_TP15912;size=1;,3,white
S_A14084;size=6;,S_TP15958;size=1;,3,white
S_A14084;size=6;,S_TP16513;size=1;,3,white
S_A14084;size=6;,S_TP18652;size=1;,3,white
S_A14084;size=6;,S_TP22817;size=1;,2,white
S_A14237;size=6;,S_A15206;size=4;,3,white
S_A14237;size=6;,S_A16201;size=3;,2,white
S_A14237;size=6;,S_A16366;size=3;,2,white
S_A14237;size=6;,S_A17112;size=2;,3,white
S_A14237;size=6;,S_A19226;size=2;,3,white
S_A14237;size=6;,S_A110353;size=1;,3,white
S_A14237;size=6;,S_A114621;size=1;,3,white
S_A14237;size=6;,S_A119210;size=1;,3,white
S_A14237;size=6;,S_A126475;size=1;,3,white
S_A14237;size=6;,S_A131448;size=1;,3,white
S_A14237;size=6;,S_A139702;size=1;,3,white
S_A14237;size=6;,S_A141941;size=1;,3,white
S_A14237;size=6;,S_A21230;size=15;,3,white
S_A14237;size=6;,S_A23175;size=4;,3,white
S_A14237;size=6;,S_A28294;size=2;,3,white
S_A14237;size=6;,S_A220584;size=1;,2,white
S_A14237;size=6;,S_A241188;size=1;,3,white
S_A14237;size=6;,S_A242744;size=1;,3,white
S_A14237;size=6;,S_A34986;size=2;,3,white
S_A14237;size=6;,S_A36367;size=1;,3,white
S_A14237;size=6;,S_A39059;size=1;,3,white
S_A14237;size=6;,S_A39592;size=1;,3,white
S_A14237;size=6;,S_A315731;size=1;,3,white
S_A14237;size=6;,S_A326522;size=1;,2,white
S_A14237;size=6;,S_A328486;size=1;,3,white
S_A14237;size=6;,S_A329664;size=1;,3,white
S_A14237;size=6;,S_A338805;size=1;,3,white
S_A14237;size=6;,S_A345823;size=1;,3,white
S_A14237;size=6;,S_A348115;size=1;,3,white
S_A14237;size=6;,S_A349266;size=1;,3,white
S_A14237;size=6;,S_A350576;size=1;,3,white
S_A14237;size=6;,S_A359890;size=1;,3,white
S_A14237;size=6;,S_A364432;size=1;,3,white
S_A14237;size=6;,S_A365416;size=1;,2,white
S_A14237;size=6;,S_TP4726;size=2;,2,white
S_A14237;size=6;,S_TP16246;size=1;,3,white
S_A14237;size=6;,S_TP16960;size=1;,3,white
S_A14363;size=5;,S_A14859;size=5;,2,white
S_A14363;size=5;,S_A16295;size=3;,1,black
S_A14363;size=5;,S_A17479;size=2;,3,white
S_A14363;size=5;,S_A18242;size=2;,3,white
S_A14363;size=5;,S_A18379;size=2;,3,white
S_A14363;size=5;,S_A19558;size=2;,3,white
S_A14363;size=5;,S_A111127;size=1;,3,white
S_A14363;size=5;,S_A111246;size=1;,2,white
S_A14363;size=5;,S_A117929;size=1;,3,white
S_A14363;size=5;,S_A119807;size=1;,3,white
S_A14363;size=5;,S_A120208;size=1;,3,white
S_A14363;size=5;,S_A120619;size=1;,2,white
S_A14363;size=5;,S_A125319;size=1;,2,white
S_A14363;size=5;,S_A125948;size=1;,3,white
S_A14363;size=5;,S_A126151;size=1;,3,white
S_A14363;size=5;,S_A127345;size=1;,1,black
S_A14363;size=5;,S_A129129;size=1;,3,white
S_A14363;size=5;,S_A130057;size=1;,3,white
S_A14363;size=5;,S_A132837;size=1;,2,white
S_A14363;size=5;,S_A133839;size=1;,3,white
S_A14363;size=5;,S_A136917;size=1;,3,white
S_A14363;size=5;,S_A137624;size=1;,2,white
S_A14363;size=5;,S_A140388;size=1;,3,white
S_A14363;size=5;,S_A144340;size=1;,2,white
S_A14363;size=5;,S_A145276;size=1;,3,white
S_A14363;size=5;,S_A22747;size=5;,3,white
S_A14363;size=5;,S_A24141;size=3;,2,white
S_A14363;size=5;,S_A28161;size=2;,2,white
S_A14363;size=5;,S_A218299;size=1;,2,white
S_A14363;size=5;,S_A219635;size=1;,3,white
S_A14363;size=5;,S_A31253;size=8;,3,white
S_A14363;size=5;,S_A32265;size=4;,2,white
S_A14363;size=5;,S_A33936;size=2;,3,white
S_A14363;size=5;,S_A34924;size=2;,2,white
S_A14363;size=5;,S_A36919;size=1;,3,white
S_A14363;size=5;,S_A37216;size=1;,3,white
S_A14363;size=5;,S_A312980;size=1;,3,white
S_A14363;size=5;,S_A313989;size=1;,3,white
S_A14363;size=5;,S_A320220;size=1;,3,white
S_A14363;size=5;,S_A322795;size=1;,3,white
S_A14363;size=5;,S_A324461;size=1;,3,white
S_A14363;size=5;,S_A327473;size=1;,3,white
S_A14363;size=5;,S_A330520;size=1;,3,white
S_A14363;size=5;,S_A332685;size=1;,3,white
S_A14363;size=5;,S_A334731;size=1;,3,white
S_A14363;size=5;,S_A336507;size=1;,3,white
S_A14363;size=5;,S_A337918;size=1;,3,white
S_A14363;size=5;,S_A338441;size=1;,3,white
S_A14363;size=5;,S_A338532;size=1;,3,white
S_A14363;size=5;,S_A352175;size=1;,3,white
S_A14363;size=5;,S_A352882;size=1;,1,black
S_A14363;size=5;,S_A353728;size=1;,3,white
S_A14363;size=5;,S_A356518;size=1;,2,white
S_A14363;size=5;,S_A360504;size=1;,2,white
S_A14363;size=5;,S_A365246;size=1;,3,white
S_A14363;size=5;,S_A367573;size=1;,3,white
S_A14363;size=5;,S_A369303;size=1;,2,white
S_A14363;size=5;,S_A370167;size=1;,3,white
S_A14363;size=5;,S_A370314;size=1;,3,white
S_A14363;size=5;,S_A374565;size=1;,2,white
S_A14363;size=5;,S_A374757;size=1;,3,white
S_A14363;size=5;,S_TP15328;size=1;,3,white
S_A14363;size=5;,S_TP18167;size=1;,3,white
S_A14569;size=5;,S_A17771;size=2;,3,white
S_A14569;size=5;,S_A19579;size=1;,3,white
S_A14569;size=5;,S_A111159;size=1;,3,white
S_A14569;size=5;,S_A115747;size=1;,3,white
S_A14569;size=5;,S_A117490;size=1;,3,white
S_A14569;size=5;,S_A120208;size=1;,3,white
S_A14569;size=5;,S_A120304;size=1;,3,white
S_A14569;size=5;,S_A130383;size=1;,3,white
S_A14569;size=5;,S_A132548;size=1;,3,white
S_A14569;size=5;,S_A133282;size=1;,3,white
S_A14569;size=5;,S_A134132;size=1;,3,white
S_A14569;size=5;,S_A2405;size=60;,3,white
S_A14569;size=5;,S_A2576;size=37;,2,white
S_A14569;size=5;,S_A2642;size=33;,3,white
S_A14569;size=5;,S_A27854;size=2;,3,white
S_A14569;size=5;,S_A29529;size=2;,3,white
S_A14569;size=5;,S_A210838;size=1;,3,white
S_A14569;size=5;,S_A216325;size=1;,2,white
S_A14569;size=5;,S_A225298;size=1;,2,white
S_A14569;size=5;,S_A233397;size=1;,2,white
S_A14569;size=5;,S_A3571;size=16;,3,white
S_A14569;size=5;,S_A32627;size=3;,3,white
S_A14569;size=5;,S_A36783;size=1;,3,white
S_A14569;size=5;,S_A36919;size=1;,3,white
S_A14569;size=5;,S_A313252;size=1;,3,white
S_A14569;size=5;,S_A317923;size=1;,3,white
S_A14569;size=5;,S_A318095;size=1;,3,white
S_A14569;size=5;,S_A322808;size=1;,3,white
S_A14569;size=5;,S_A326009;size=1;,3,white
S_A14569;size=5;,S_A326041;size=1;,3,white
S_A14569;size=5;,S_A329678;size=1;,3,white
S_A14569;size=5;,S_A332333;size=1;,3,white
S_A14569;size=5;,S_A334579;size=1;,3,white
S_A14569;size=5;,S_A334731;size=1;,3,white
S_A14569;size=5;,S_A335475;size=1;,3,white
S_A14569;size=5;,S_A335524;size=1;,2,white
S_A14569;size=5;,S_A337049;size=1;,3,white
S_A14569;size=5;,S_A339423;size=1;,2,white
S_A14569;size=5;,S_A343266;size=1;,3,white
S_A14569;size=5;,S_A346588;size=1;,3,white
S_A14569;size=5;,S_A348143;size=1;,3,white
S_A14569;size=5;,S_A348406;size=1;,3,white
S_A14569;size=5;,S_A349015;size=1;,3,white
S_A14569;size=5;,S_A349978;size=1;,3,white
S_A14569;size=5;,S_A357380;size=1;,3,white
S_A14569;size=5;,S_A372466;size=1;,3,white
S_A14569;size=5;,S_A373017;size=1;,2,white
S_A14569;size=5;,S_A374436;size=1;,3,white
S_A14569;size=5;,S_TP6036;size=1;,3,white
S_A14569;size=5;,S_TP6305;size=1;,1,black
S_A14569;size=5;,S_TP10034;size=1;,3,white
S_A14569;size=5;,S_TP16366;size=1;,2,white
S_A14859;size=5;,S_A15088;size=4;,2,white
S_A14859;size=5;,S_A16295;size=3;,2,white
S_A14859;size=5;,S_A17479;size=2;,2,white
S_A14859;size=5;,S_A19558;size=2;,2,white
S_A14859;size=5;,S_A111246;size=1;,3,white
S_A14859;size=5;,S_A117490;size=1;,3,white
S_A14859;size=5;,S_A120619;size=1;,3,white
S_A14859;size=5;,S_A126436;size=1;,3,white
S_A14859;size=5;,S_A126558;size=1;,3,white
S_A14859;size=5;,S_A127345;size=1;,3,white
S_A14859;size=5;,S_A130057;size=1;,2,white
S_A14859;size=5;,S_A130107;size=1;,3,white
S_A14859;size=5;,S_A132837;size=1;,2,white
S_A14859;size=5;,S_A136838;size=1;,3,white
S_A14859;size=5;,S_A137624;size=1;,3,white
S_A14859;size=5;,S_A145276;size=1;,2,white
S_A14859;size=5;,S_A22218;size=6;,3,white
S_A14859;size=5;,S_A210550;size=1;,3,white
S_A14859;size=5;,S_A218299;size=1;,2,white
S_A14859;size=5;,S_A219635;size=1;,1,black
S_A14859;size=5;,S_A225443;size=1;,2,white
S_A14859;size=5;,S_A32265;size=4;,3,white
S_A14859;size=5;,S_A34924;size=2;,3,white
S_A14859;size=5;,S_A36919;size=1;,3,white
S_A14859;size=5;,S_A37216;size=1;,1,black
S_A14859;size=5;,S_A313688;size=1;,3,white
S_A14859;size=5;,S_A313908;size=1;,3,white
S_A14859;size=5;,S_A313989;size=1;,3,white
S_A14859;size=5;,S_A319378;size=1;,3,white
S_A14859;size=5;,S_A323552;size=1;,3,white
S_A14859;size=5;,S_A331611;size=1;,3,white
S_A14859;size=5;,S_A338532;size=1;,3,white
S_A14859;size=5;,S_A339912;size=1;,2,white
S_A14859;size=5;,S_A343345;size=1;,3,white
S_A14859;size=5;,S_A346588;size=1;,2,white
S_A14859;size=5;,S_A352175;size=1;,2,white
S_A14859;size=5;,S_A352882;size=1;,1,black
S_A14859;size=5;,S_A353728;size=1;,3,white
S_A14859;size=5;,S_A356518;size=1;,3,white
S_A14859;size=5;,S_A357380;size=1;,3,white
S_A14859;size=5;,S_A360504;size=1;,3,white
S_A14859;size=5;,S_A369351;size=1;,3,white
S_A14859;size=5;,S_A374757;size=1;,3,white
S_A14991;size=4;,S_A19042;size=2;,3,white
S_A14991;size=4;,S_A114580;size=1;,3,white
S_A14991;size=4;,S_A115519;size=1;,3,white
S_A14991;size=4;,S_A134132;size=1;,3,white
S_A14991;size=4;,S_A136638;size=1;,1,black
S_A14991;size=4;,S_A136838;size=1;,3,white
S_A14991;size=4;,S_A138684;size=1;,3,white
S_A14991;size=4;,S_A141941;size=1;,3,white
S_A14991;size=4;,S_A22218;size=6;,3,white
S_A14991;size=4;,S_A28776;size=2;,3,white
S_A14991;size=4;,S_A215391;size=1;,3,white
S_A14991;size=4;,S_A220584;size=1;,3,white
S_A14991;size=4;,S_A39059;size=1;,3,white
S_A14991;size=4;,S_A310805;size=1;,3,white
S_A14991;size=4;,S_A321226;size=1;,3,white
S_A14991;size=4;,S_A330705;size=1;,3,white
S_A14991;size=4;,S_A353877;size=1;,1,black
S_A14991;size=4;,S_A359672;size=1;,2,white
S_A14991;size=4;,S_A365416;size=1;,3,white
S_A14991;size=4;,S_A366104;size=1;,3,white
S_A14991;size=4;,S_TP16249;size=1;,3,white
S_A15016;size=4;,S_A15345;size=4;,3,white
S_A15016;size=4;,S_A15783;size=3;,3,white
S_A15016;size=4;,S_A15880;size=3;,3,white
S_A15016;size=4;,S_A16201;size=3;,3,white
S_A15016;size=4;,S_A17112;size=2;,3,white
S_A15016;size=4;,S_A19100;size=2;,3,white
S_A15016;size=4;,S_A117490;size=1;,3,white
S_A15016;size=4;,S_A126436;size=1;,3,white
S_A15016;size=4;,S_A128569;size=1;,3,white
S_A15016;size=4;,S_A130383;size=1;,3,white
S_A15016;size=4;,S_A131448;size=1;,3,white
S_A15016;size=4;,S_A131826;size=1;,2,white
S_A15016;size=4;,S_A133282;size=1;,3,white
S_A15016;size=4;,S_A2576;size=37;,2,white
S_A15016;size=4;,S_A21230;size=15;,3,white
S_A15016;size=4;,S_A21963;size=8;,3,white
S_A15016;size=4;,S_A23258;size=4;,3,white
S_A15016;size=4;,S_A23273;size=4;,2,white
S_A15016;size=4;,S_A215992;size=1;,3,white
S_A15016;size=4;,S_A216612;size=1;,3,white
S_A15016;size=4;,S_A225298;size=1;,3,white
S_A15016;size=4;,S_A3647;size=14;,2,white
S_A15016;size=4;,S_A33239;size=3;,3,white
S_A15016;size=4;,S_A39413;size=1;,3,white
S_A15016;size=4;,S_A316811;size=1;,3,white
S_A15016;size=4;,S_A321646;size=1;,3,white
S_A15016;size=4;,S_A321968;size=1;,2,white
S_A15016;size=4;,S_A326009;size=1;,2,white
S_A15016;size=4;,S_A326458;size=1;,3,white
S_A15016;size=4;,S_A332333;size=1;,3,white
S_A15016;size=4;,S_A335995;size=1;,3,white
S_A15016;size=4;,S_A347488;size=1;,3,white
S_A15016;size=4;,S_A374436;size=1;,3,white
S_A15016;size=4;,S_TP5440;size=1;,2,white
S_A15016;size=4;,S_TP8501;size=1;,3,white
S_A15016;size=4;,S_TP20687;size=1;,2,white
S_A15088;size=4;,S_A15620;size=3;,3,white
S_A15088;size=4;,S_A16201;size=3;,3,white
S_A15088;size=4;,S_A17477;size=2;,2,white
S_A15088;size=4;,S_A17479;size=2;,3,white
S_A15088;size=4;,S_A110267;size=1;,2,white
S_A15088;size=4;,S_A113903;size=1;,3,white
S_A15088;size=4;,S_A117425;size=1;,3,white
S_A15088;size=4;,S_A117490;size=1;,3,white
S_A15088;size=4;,S_A118101;size=1;,2,white
S_A15088;size=4;,S_A118741;size=1;,2,white
S_A15088;size=4;,S_A126436;size=1;,2,white
S_A15088;size=4;,S_A126558;size=1;,3,white
S_A15088;size=4;,S_A129129;size=1;,3,white
S_A15088;size=4;,S_A130107;size=1;,3,white
S_A15088;size=4;,S_A132352;size=1;,3,white
S_A15088;size=4;,S_A132548;size=1;,2,white
S_A15088;size=4;,S_A132837;size=1;,2,white
S_A15088;size=4;,S_A134132;size=1;,2,white
S_A15088;size=4;,S_A135270;size=1;,3,white
S_A15088;size=4;,S_A136721;size=1;,3,white
S_A15088;size=4;,S_A137347;size=1;,3,white
S_A15088;size=4;,S_A141856;size=1;,2,white
S_A15088;size=4;,S_A145276;size=1;,3,white
S_A15088;size=4;,S_A2405;size=60;,3,white
S_A15088;size=4;,S_A2842;size=24;,3,white
S_A15088;size=4;,S_A22218;size=6;,3,white
S_A15088;size=4;,S_A26719;size=2;,3,white
S_A15088;size=4;,S_A210550;size=1;,3,white
S_A15088;size=4;,S_A210774;size=1;,3,white
S_A15088;size=4;,S_A219635;size=1;,1,black
S_A15088;size=4;,S_A225443;size=1;,2,white
S_A15088;size=4;,S_A226848;size=1;,3,white
S_A15088;size=4;,S_A3571;size=16;,3,white
S_A15088;size=4;,S_A32627;size=3;,3,white
S_A15088;size=4;,S_A32940;size=3;,3,white
S_A15088;size=4;,S_A34500;size=2;,3,white
S_A15088;size=4;,S_A36919;size=1;,3,white
S_A15088;size=4;,S_A37216;size=1;,1,black
S_A15088;size=4;,S_A313908;size=1;,3,white
S_A15088;size=4;,S_A314000;size=1;,3,white
S_A15088;size=4;,S_A317881;size=1;,2,white
S_A15088;size=4;,S_A323999;size=1;,2,white
S_A15088;size=4;,S_A329664;size=1;,3,white
S_A15088;size=4;,S_A330690;size=1;,3,white
S_A15088;size=4;,S_A330769;size=1;,3,white
S_A15088;size=4;,S_A334731;size=1;,3,white
S_A15088;size=4;,S_A336393;size=1;,3,white
S_A15088;size=4;,S_A339423;size=1;,3,white
S_A15088;size=4;,S_A339912;size=1;,2,white
S_A15088;size=4;,S_A343345;size=1;,1,black
S_A15088;size=4;,S_A346588;size=1;,2,white
S_A15088;size=4;,S_A352175;size=1;,2,white
S_A15088;size=4;,S_A352882;size=1;,3,white
S_A15088;size=4;,S_A357380;size=1;,1,black
S_A15088;size=4;,S_A359374;size=1;,2,white
S_A15088;size=4;,S_A363004;size=1;,3,white
S_A15088;size=4;,S_A368188;size=1;,3,white
S_A15088;size=4;,S_A373017;size=1;,3,white
S_A15088;size=4;,S_TP6656;size=1;,3,white
S_A15088;size=4;,S_TP16366;size=1;,3,white
S_A15206;size=4;,S_A15853;size=3;,3,white
S_A15206;size=4;,S_A16201;size=3;,2,white
S_A15206;size=4;,S_A16366;size=3;,1,black
S_A15206;size=4;,S_A17063;size=2;,3,white
S_A15206;size=4;,S_A17112;size=2;,3,white
S_A15206;size=4;,S_A19025;size=2;,3,white
S_A15206;size=4;,S_A19226;size=2;,3,white
S_A15206;size=4;,S_A110353;size=1;,3,white
S_A15206;size=4;,S_A113784;size=1;,3,white
S_A15206;size=4;,S_A114488;size=1;,1,black
S_A15206;size=4;,S_A115519;size=1;,3,white
S_A15206;size=4;,S_A116940;size=1;,3,white
S_A15206;size=4;,S_A119210;size=1;,3,white
S_A15206;size=4;,S_A126475;size=1;,3,white
S_A15206;size=4;,S_A131448;size=1;,3,white
S_A15206;size=4;,S_A136838;size=1;,2,white
S_A15206;size=4;,S_A139464;size=1;,3,white
S_A15206;size=4;,S_A143515;size=1;,3,white
S_A15206;size=4;,S_A145276;size=1;,3,white
S_A15206;size=4;,S_A2167;size=160;,3,white
S_A15206;size=4;,S_A21230;size=15;,2,white
S_A15206;size=4;,S_A21598;size=10;,3,white
S_A15206;size=4;,S_A22218;size=6;,3,white
S_A15206;size=4;,S_A23175;size=4;,2,white
S_A15206;size=4;,S_A24141;size=3;,3,white
S_A15206;size=4;,S_A24372;size=3;,2,white
S_A15206;size=4;,S_A28294;size=2;,2,white
S_A15206;size=4;,S_A28776;size=2;,3,white
S_A15206;size=4;,S_A214296;size=1;,3,white
S_A15206;size=4;,S_A217724;size=1;,3,white
S_A15206;size=4;,S_A220584;size=1;,1,black
S_A15206;size=4;,S_A230285;size=1;,2,white
S_A15206;size=4;,S_A234411;size=1;,3,white
S_A15206;size=4;,S_A34986;size=2;,3,white
S_A15206;size=4;,S_A39190;size=1;,3,white
S_A15206;size=4;,S_A39413;size=1;,2,white
S_A15206;size=4;,S_A312225;size=1;,2,white
S_A15206;size=4;,S_A313989;size=1;,2,white
S_A15206;size=4;,S_A323810;size=1;,1,black
S_A15206;size=4;,S_A326522;size=1;,3,white
S_A15206;size=4;,S_A328486;size=1;,3,white
S_A15206;size=4;,S_A335178;size=1;,3,white
S_A15206;size=4;,S_A338441;size=1;,3,white
S_A15206;size=4;,S_A339912;size=1;,3,white
S_A15206;size=4;,S_A344092;size=1;,3,white
S_A15206;size=4;,S_A347982;size=1;,3,white
S_A15206;size=4;,S_A348115;size=1;,3,white
S_A15206;size=4;,S_A365416;size=1;,3,white
S_A15206;size=4;,S_A370167;size=1;,3,white
S_A15206;size=4;,S_A372029;size=1;,3,white
S_A15206;size=4;,S_A374109;size=1;,2,white
S_A15206;size=4;,S_TP4726;size=2;,3,white
S_A15206;size=4;,S_TP12097;size=1;,3,white
S_A15206;size=4;,S_TP16246;size=1;,3,white
S_A15206;size=4;,S_TP16960;size=1;,3,white
S_A15206;size=4;,S_TP20802;size=1;,3,white
S_A15247;size=4;,S_A114593;size=1;,2,white
S_A15247;size=4;,S_A124260;size=1;,3,white
S_A15345;size=4;,S_A16201;size=3;,3,white
S_A15345;size=4;,S_A110353;size=1;,2,white
S_A15345;size=4;,S_A122286;size=1;,3,white
S_A15345;size=4;,S_A122392;size=1;,3,white
S_A15345;size=4;,S_A124403;size=1;,3,white
S_A15345;size=4;,S_A126436;size=1;,3,white
S_A15345;size=4;,S_A130383;size=1;,2,white
S_A15345;size=4;,S_A131448;size=1;,3,white
S_A15345;size=4;,S_A132352;size=1;,3,white
S_A15345;size=4;,S_A134533;size=1;,3,white
S_A15345;size=4;,S_A137757;size=1;,3,white
S_A15345;size=4;,S_A2190;size=139;,2,white
S_A15345;size=4;,S_A2576;size=37;,3,white
S_A15345;size=4;,S_A2714;size=29;,2,white
S_A15345;size=4;,S_A23273;size=4;,3,white
S_A15345;size=4;,S_A24774;size=3;,1,black
S_A15345;size=4;,S_A26521;size=2;,3,white
S_A15345;size=4;,S_A28338;size=2;,3,white
S_A15345;size=4;,S_A213965;size=1;,3,white
S_A15345;size=4;,S_A218242;size=1;,3,white
S_A15345;size=4;,S_A230019;size=1;,3,white
S_A15345;size=4;,S_A232871;size=1;,3,white
S_A15345;size=4;,S_A234408;size=1;,3,white
S_A15345;size=4;,S_A234870;size=1;,2,white
S_A15345;size=4;,S_A235193;size=1;,3,white
S_A15345;size=4;,S_A236736;size=1;,3,white
S_A15345;size=4;,S_A239320;size=1;,3,white
S_A15345;size=4;,S_A241286;size=1;,3,white
S_A15345;size=4;,S_A3519;size=17;,3,white
S_A15345;size=4;,S_A34366;size=2;,3,white
S_A15345;size=4;,S_A38664;size=1;,3,white
S_A15345;size=4;,S_A310152;size=1;,3,white
S_A15345;size=4;,S_A320828;size=1;,2,white
S_A15345;size=4;,S_A322772;size=1;,2,white
S_A15345;size=4;,S_A325212;size=1;,3,white
S_A15345;size=4;,S_A326522;size=1;,3,white
S_A15345;size=4;,S_A333339;size=1;,3,white
S_A15345;size=4;,S_A335338;size=1;,3,white
S_A15345;size=4;,S_A337019;size=1;,3,white
S_A15345;size=4;,S_A348406;size=1;,3,white
S_A15345;size=4;,S_A349540;size=1;,3,white
S_A15345;size=4;,S_A350576;size=1;,3,white
S_A15345;size=4;,S_A356341;size=1;,3,white
S_A15345;size=4;,S_A356626;size=1;,3,white
S_A15345;size=4;,S_A358666;size=1;,3,white
S_A15345;size=4;,S_A372254;size=1;,3,white
S_A15345;size=4;,S_TP22376;size=1;,3,white
S_A15620;size=3;,S_A17477;size=2;,2,white
S_A15620;size=3;,S_A123966;size=1;,3,white
S_A15620;size=3;,S_A126436;size=1;,3,white
S_A15620;size=3;,S_A132548;size=1;,3,white
S_A15620;size=3;,S_A132837;size=1;,3,white
S_A15620;size=3;,S_A145292;size=1;,3,white
S_A15620;size=3;,S_A210774;size=1;,3,white
S_A15620;size=3;,S_A239096;size=1;,2,white
S_A15620;size=3;,S_A32948;size=3;,2,white
S_A15620;size=3;,S_A35069;size=2;,3,white
S_A15620;size=3;,S_A310037;size=1;,3,white
S_A15620;size=3;,S_A314000;size=1;,3,white
S_A15620;size=3;,S_A369303;size=1;,3,white
S_A15620;size=3;,S_TP20687;size=1;,3,white
S_A15759;size=3;,S_A321315;size=1;,3,white
S_A15759;size=3;,S_A356380;size=1;,2,white
S_A15783;size=3;,S_A19226;size=2;,3,white
S_A15783;size=3;,S_A114488;size=1;,3,white
S_A15783;size=3;,S_A123966;size=1;,3,white
S_A15783;size=3;,S_A124640;size=1;,3,white
S_A15783;size=3;,S_A128569;size=1;,3,white
S_A15783;size=3;,S_A138285;size=1;,2,white
S_A15783;size=3;,S_A139464;size=1;,3,white
S_A15783;size=3;,S_A21598;size=10;,3,white
S_A15783;size=3;,S_A23258;size=4;,1,black
S_A15783;size=3;,S_A24141;size=3;,3,white
S_A15783;size=3;,S_A24303;size=3;,3,white
S_A15783;size=3;,S_A28294;size=2;,3,white
S_A15783;size=3;,S_A29538;size=2;,2,white
S_A15783;size=3;,S_A217724;size=1;,3,white
S_A15783;size=3;,S_A240555;size=1;,2,white
S_A15783;size=3;,S_A3647;size=14;,1,black
S_A15783;size=3;,S_A39413;size=1;,2,white
S_A15783;size=3;,S_A310037;size=1;,3,white
S_A15783;size=3;,S_A321646;size=1;,2,white
S_A15783;size=3;,S_A321968;size=1;,3,white
S_A15783;size=3;,S_A330520;size=1;,3,white
S_A15783;size=3;,S_A333055;size=1;,2,white
S_A15783;size=3;,S_A335178;size=1;,3,white
S_A15783;size=3;,S_A338441;size=1;,3,white
S_A15783;size=3;,S_A356440;size=1;,3,white
S_A15783;size=3;,S_A363974;size=1;,3,white
S_A15783;size=3;,S_A367292;size=1;,3,white
S_A15783;size=3;,S_TP5440;size=1;,3,white
S_A15783;size=3;,S_TP6055;size=1;,3,white
S_A15783;size=3;,S_TP11032;size=1;,3,white
S_A15783;size=3;,S_TP11823;size=1;,3,white
S_A15783;size=3;,S_TP16960;size=1;,3,white
S_A15783;size=3;,S_TP20687;size=1;,3,white
S_A15821;size=3;,S_A111159;size=1;,3,white
S_A15821;size=3;,S_A111246;size=1;,3,white
S_A15821;size=3;,S_A117675;size=1;,3,white
S_A15821;size=3;,S_A118836;size=1;,3,white
S_A15821;size=3;,S_A120208;size=1;,3,white
S_A15821;size=3;,S_A124266;size=1;,3,white
S_A15821;size=3;,S_A128817;size=1;,3,white
S_A15821;size=3;,S_A129129;size=1;,3,white
S_A15821;size=3;,S_A131178;size=1;,3,white
S_A15821;size=3;,S_A131931;size=1;,2,white
S_A15821;size=3;,S_A132837;size=1;,3,white
S_A15821;size=3;,S_A133612;size=1;,3,white
S_A15821;size=3;,S_A134074;size=1;,3,white
S_A15821;size=3;,S_A134514;size=1;,3,white
S_A15821;size=3;,S_A136721;size=1;,3,white
S_A15821;size=3;,S_A137609;size=1;,3,white
S_A15821;size=3;,S_A145292;size=1;,3,white
S_A15821;size=3;,S_A2842;size=24;,3,white
S_A15821;size=3;,S_A21508;size=11;,3,white
S_A15821;size=3;,S_A22447;size=6;,3,white
S_A15821;size=3;,S_A26719;size=2;,3,white
S_A15821;size=3;,S_A29302;size=2;,3,white
S_A15821;size=3;,S_A215190;size=1;,2,white
